#ID    T_NUM  T_NAME                         N_PING  LAT          LON          DEPTH   
210    2      narrowband\L0103-D20140723-T140847-EA400 210     37.648823    -0.660478    48.384  
211    2      narrowband\L0103-D20140723-T140847-EA400 211     37.648823    -0.660478    48.384  
212    2      narrowband\L0103-D20140723-T140847-EA400 212     37.648827    -0.660460    48.384  
213    2      narrowband\L0103-D20140723-T140847-EA400 213     37.648827    -0.660460    48.384  
214    2      narrowband\L0103-D20140723-T140847-EA400 214     37.648827    -0.660460    48.384  
215    2      narrowband\L0103-D20140723-T140847-EA400 215     37.648827    -0.660460    48.576  
216    2      narrowband\L0103-D20140723-T140847-EA400 216     37.648827    -0.660445    48.576  
217    2      narrowband\L0103-D20140723-T140847-EA400 217     37.648827    -0.660445    48.576  
218    2      narrowband\L0103-D20140723-T140847-EA400 218     37.648827    -0.660445    48.576  
219    2      narrowband\L0103-D20140723-T140847-EA400 219     37.648827    -0.660445    48.384  
220    2      narrowband\L0103-D20140723-T140847-EA400 220     37.648828    -0.660430    48.384  
221    2      narrowband\L0103-D20140723-T140847-EA400 221     37.648828    -0.660430    48.384  
222    2      narrowband\L0103-D20140723-T140847-EA400 222     37.648828    -0.660430    48.384  
223    2      narrowband\L0103-D20140723-T140847-EA400 223     37.648828    -0.660430    48.384  
224    2      narrowband\L0103-D20140723-T140847-EA400 224     37.648828    -0.660430    48.576  
225    2      narrowband\L0103-D20140723-T140847-EA400 225     37.648828    -0.660395    48.576  
226    2      narrowband\L0103-D20140723-T140847-EA400 226     37.648828    -0.660395    48.576  
227    2      narrowband\L0103-D20140723-T140847-EA400 227     37.648828    -0.660395    48.576  
228    2      narrowband\L0103-D20140723-T140847-EA400 228     37.648828    -0.660380    48.576  
229    2      narrowband\L0103-D20140723-T140847-EA400 229     37.648828    -0.660380    48.576  
230    2      narrowband\L0103-D20140723-T140847-EA400 230     37.648828    -0.660380    48.576  
231    2      narrowband\L0103-D20140723-T140847-EA400 231     37.648828    -0.660380    48.576  
232    2      narrowband\L0103-D20140723-T140847-EA400 232     37.648828    -0.660362    48.576  
233    2      narrowband\L0103-D20140723-T140847-EA400 233     37.648828    -0.660362    48.576  
234    2      narrowband\L0103-D20140723-T140847-EA400 234     37.648828    -0.660362    48.576  
235    2      narrowband\L0103-D20140723-T140847-EA400 235     37.648828    -0.660362    48.576  
236    2      narrowband\L0103-D20140723-T140847-EA400 236     37.648828    -0.660348    48.576  
237    2      narrowband\L0103-D20140723-T140847-EA400 237     37.648828    -0.660348    48.576  
238    2      narrowband\L0103-D20140723-T140847-EA400 238     37.648828    -0.660348    48.576  
